movie_id,title,movie_rating,release_date,runtime,metascore,imdb_rating
4990,The Fits,Not Rated,2017-01-11,72,90.0,6.6
4992,Louder Than Bombs,R,2015-10-02,109,70.0,6.6
4993,Sunset Song,R,2015-12-04,135,72.0,6.4
4995,Eva Hesse,PG-13,2016-04-27,108,69.0,7.0
4997,Kicks,R,2016-09-09,80,69.0,6.4
4998,Les saisons,PG,2016-11-25,96,67.0,7.3
5000,Michael Moore in TrumpLand,Not Rated,2016-10-21,73,54.0,5.6
5001,Touched with Fire,R,2017-05-10,106,62.0,6.2
5003,Krisha,R,2016-03-18,83,86.0,7.1
5005,The Kind Words,Not Rated,2015-05-28,118,75.0,6.9
5009,Le tout nouveau testament,Not Rated,2015-09-01,114,70.0,7.1
5011,An,Not Rated,2015-05-30,113,60.0,7.4
5013,Krigen,R,2015-09-10,115,81.0,7.1
5020,La loi du marché,Not Rated,2016-04-15,91,74.0,6.8
5021,Zero Days,PG-13,2016-07-08,116,77.0,7.8
5022,Aferim!,Not Rated,2016-01-22,108,84.0,7.6
5025,Demon,R,2016-09-09,94,80.0,6.1
5026,Puerto Ricans in Paris,R,2016-06-10,82,47.0,5.3
5028,Il racconto dei racconti - Tale of Tales,R,2016-04-22,134,72.0,6.4
5029,Cameraperson,Not Rated,2017-01-27,102,86.0,7.4
5030,Tower,TV-14,2017-02-03,82,92.0,7.9
5031,Un tango más,Not Rated,2015-12-10,85,70.0,7.2
5034,Other People,Unrated,2016-09-09,97,67.0,6.8
5035,Morris from America,R,2016-08-19,91,75.0,6.2
5036,Chaharshanbe-soori,Not Rated,2016-03-16,102,84.0,7.7
5038,Author: The JT LeRoy Story,R,2016-07-29,110,72.0,7.1
5041,A Cock and Bull Story,R,2006-01-20,94,80.0,6.7
5042,A Street Cat Named Bob,Not Rated,2016-11-18,103,54.0,7.4
5048,King Cobra,Not Rated,2016-10-21,91,48.0,5.6
5049,Les cowboys,R,2015-11-25,104,67.0,6.7
5055,Max Rose,Unrated,2016-09-02,83,38.0,6.3
5057,Microbe et Gasoil,R,2015-07-08,105,75.0,6.7
5059,El rey del Once,Unrated,2016-02-11,82,66.0,5.8
5060,Creative Control,R,2016-03-11,97,58.0,5.4
5062,The Dark Horse,R,2014-11-20,124,77.0,7.5
5063,Too Late,Not Rated,2016-04-01,107,54.0,6.7
5065,Presenting Princess Shaw,Not Rated,2016-05-27,83,77.0,6.8
5066,Command and Control,PG,2016-04-17,92,77.0,7.3
5067,L'attesa,Not Rated,2016-04-29,100,58.0,6.6
5068,Clown,R,2016-06-17,100,42.0,5.7
5069,Mon roi,Unrated,2016-08-12,124,68.0,7.1
5070,In a Valley of Violence,R,2016-10-21,104,64.0,6.0
5072,High Strung,PG,2016-04-08,96,48.0,6.4
5073,Mifune: The Last Samurai,Not Rated,2016-11-25,80,64.0,7.2
5074,El club,Not Rated,2015-05-28,98,73.0,7.2
5075,Quand on a 17 ans,Unrated,2016-03-30,116,83.0,7.2
5076,The Last Man on the Moon,TV-MA,2016-02-26,95,78.0,7.4
5079,King Georges,Unrated,2016-02-26,77,71.0,6.8
5080,Bastille Day,R,2016-11-18,92,48.0,6.3
5081,Kraftidioten,R,2014-02-21,116,74.0,7.2
5082,Fatima,PG-13,2020-08-28,113,50.0,6.6
5083,Pelé: Birth of a Legend,PG,2016-05-13,107,39.0,7.2
5084,Comoara,Unrated,2016-01-08,89,85.0,6.7
5085,Ma ma,R,2015-09-11,111,31.0,6.4
5086,The Greasy Strangler,Unrated,2016-10-07,93,58.0,5.8
5088,Nuts!,Unrated,2016-01-22,79,82.0,7.1
5089,Danny Says,Unrated,2016-09-30,104,64.0,6.7
5090,The Land,R,2016-08-04,104,50.0,6.4
5092,Maryland,Unrated,2016-08-19,98,66.0,6.2
5093,Closet Monster,Not Rated,2016-05-27,90,81.0,7.0
5095,Is That a Gun in Your Pocket?,R,2016-09-16,95,7.0,5.3
5098,Spa Night,Unrated,2017-11-02,93,76.0,6.1
5099,"En mai, fais ce qu'il te plaît",R,2016-09-09,114,45.0,6.7
5102,La belle saison,Not Rated,2015-08-19,105,72.0,6.7
5103,Songs My Brothers Taught Me,Not Rated,2015-09-09,98,68.0,7.1
5104,Mr. Right,R,2016-04-08,95,52.0,6.4
5106,Phantom Boy,PG,2016-07-15,84,66.0,6.6
5107,Eisenstein in Guanajuato,Unrated,2015-06-18,105,60.0,6.3
5108,Off the Rails,TV-14,2017-02-07,86,80.0,7.2
5109,Last Cab to Darwin,Not Rated,2016-06-10,123,70.0,7.2
5110,Equals,PG-13,2016-05-26,101,43.0,6.1
5111,The Intervention,R,2016-08-26,90,57.0,6.1
5112,Zhuo yao ji,TV-Y7,2016-01-22,117,53.0,6.1
5113,"Rio, Eu Te Amo",R,2014-09-11,110,26.0,5.2
5115,Being Charlie,R,2016-05-06,97,47.0,6.2
5116,Desde allá,Unrated,2016-09-02,93,73.0,6.6
5117,Der Vampir auf der Couch,Unrated,2014-12-19,87,50.0,6.3
5119,Troublemakers: The Story of Land Art,Not Rated,2016-01-08,72,65.0,6.6
5120,The Seventh Fire,Not Rated,2016-05-13,76,66.0,6.1
5123,Time to Choose,Not Rated,2016-06-03,100,75.0,7.2
5124,Under the Shadow,PG-13,2016-10-07,84,83.0,6.9
5125,Valley of Love,Unrated,2015-06-17,91,59.0,6.0
5126,Rabin: The Last Day,Not Rated,2015-11-05,153,66.0,6.1
5127,Kang rinpoche,Not Rated,2017-06-20,115,90.0,7.5
5128,Take Me to the River,Not Rated,2015-01-26,84,65.0,6.2
5130,Lu Bian Ye Can,Not Rated,2016-07-15,113,85.0,7.3
5132,The Eyes of My Mother,R,2016-12-02,76,63.0,6.2
5133,Anesthesia,R,2016-01-08,90,55.0,6.1
5135,Wonder Woman,PG-13,2017-06-02,141,76.0,7.4
5136,Jumanji: Welcome to the Jungle,PG-13,2017-12-20,119,58.0,6.9
5137,Guardians of the Galaxy Vol. 2,PG-13,2017-05-05,136,67.0,7.6
5138,Spider-Man: Homecoming,PG-13,2017-07-07,133,73.0,7.4
5139,It,R,2017-09-08,135,69.0,7.3
5140,Thor: Ragnarok,PG-13,2017-11-03,130,74.0,7.9
5141,Despicable Me 3,PG,2017-06-30,89,49.0,6.3
5142,Justice League,PG-13,2017-11-17,120,45.0,6.1
5143,Logan,R,2017-03-03,137,77.0,8.1
5144,The Fate of the Furious,PG-13,2017-04-14,136,56.0,6.6
5145,Coco,PG,2017-11-22,105,81.0,8.4
5146,Dunkirk,PG-13,2017-07-21,106,94.0,7.8
5147,Get Out,R,2017-02-24,104,85.0,7.7
5148,The Lego Batman Movie,PG,2017-02-10,104,75.0,7.3
5149,The Boss Baby,PG,2017-03-31,97,50.0,6.3
5150,The Greatest Showman,PG,2017-12-20,105,48.0,7.6
5151,Pirates of the Caribbean: Dead Men Tell No Tales,PG-13,2017-05-26,129,39.0,6.5
5152,Kong: Skull Island,PG-13,2017-03-10,118,62.0,6.6
5153,Cars 3,G,2017-06-16,102,59.0,6.7
5154,War for the Planet of the Apes,PG-13,2017-07-14,140,82.0,7.4
5155,Split,PG-13,2017-01-20,117,62.0,7.3
5156,Wonder,PG,2017-11-17,113,66.0,8.0
5157,Transformers: The Last Knight,PG-13,2017-06-21,154,27.0,5.2
5158,Girls Trip,R,2017-07-21,122,71.0,6.2
5159,Fifty Shades Darker,R,2017-02-10,118,33.0,4.6
5160,Baby Driver,R,2017-06-28,113,86.0,7.6
5161,Pitch Perfect 3,PG-13,2017-12-22,93,40.0,5.8
5162,Daddy's Home 2,PG-13,2017-11-10,100,30.0,6.0
5163,Murder on the Orient Express,PG-13,2017-11-10,114,52.0,6.5
5164,Annabelle: Creation,R,2017-08-11,109,62.0,6.5
5165,Kingsman: The Golden Circle,R,2017-09-22,141,44.0,6.7
5166,Blade Runner 2049,R,2017-10-06,164,81.0,8.0
5167,The Emoji Movie,PG,2017-07-28,86,12.0,3.3
5168,Power Rangers,PG-13,2017-03-24,124,44.0,5.9
5169,Ferdinand,PG,2017-12-15,108,58.0,6.7
5170,The Post,PG-13,2018-01-12,116,83.0,7.2
5172,The Hitman's Bodyguard,R,2017-08-18,118,47.0,6.9
5173,Alien: Covenant,R,2017-05-19,122,65.0,6.4
5174,Captain Underpants: The First Epic Movie,PG,2017-06-02,89,69.0,6.2
5175,A Bad Moms Christmas,R,2017-11-01,104,42.0,5.6
5176,A Dog's Purpose,PG,2017-01-27,100,43.0,7.2
5177,The Shape of Water,R,2017-12-22,123,87.0,7.3
5178,The Lego Ninjago Movie,PG,2017-09-22,101,55.0,6.0
5179,Baywatch,R,2017-05-25,116,37.0,5.5
5180,The Shack,PG-13,2017-03-03,132,32.0,6.3
5181,Darkest Hour,PG-13,2017-12-22,125,75.0,7.4
5182,Happy Death Day,PG-13,2017-10-13,96,58.0,6.6
5183,"Three Billboards Outside Ebbing, Missouri",R,2017-12-01,115,88.0,8.1
5184,Atomic Blonde,R,2017-07-28,115,63.0,6.7
5185,American Made,R,2017-09-29,115,65.0,7.2
5186,The Dark Tower,PG-13,2017-08-04,95,34.0,5.6
5187,Lady Bird,R,2017-12-01,94,94.0,7.4
5188,Tyler Perry's Boo 2! A Madea Halloween,PG-13,2017-10-20,101,17.0,3.9
5189,Snatched,R,2017-05-12,90,45.0,4.5
5190,The Great Wall,PG-13,2017-02-17,103,42.0,5.9
5191,Smurfs: The Lost Village,PG,2017-04-07,90,40.0,6.0
5192,Going in Style,PG-13,2017-04-07,96,50.0,6.6
5193,All Eyez on Me,R,2017-06-16,139,38.0,5.8
5194,xXx: Return of Xander Cage,PG-13,2017-01-20,107,42.0,5.2
5195,47 Meters Down,PG-13,2017-06-16,89,52.0,5.7
5196,The Big Sick,R,2017-07-14,120,86.0,7.5
5197,The Star,PG,2017-11-17,86,42.0,6.3
5198,Ghost in the Shell,PG-13,2017-03-31,107,52.0,6.3
5199,Valerian and the City of a Thousand Planets,PG-13,2017-07-21,136,51.0,6.5
5200,King Arthur: Legend of the Sword,PG-13,2017-05-12,126,41.0,6.7
5201,Jigsaw,R,2017-10-27,92,39.0,5.8
5202,American Assassin,R,2017-09-15,111,45.0,6.2
5203,The Foreigner,R,2017-10-13,113,55.0,7.0
5204,"Everything, Everything",PG-13,2017-05-19,96,52.0,6.4
5205,Wind River,R,2017-08-18,107,73.0,7.7
5206,Geostorm,PG-13,2017-10-20,109,21.0,5.3
5207,Monster Trucks,PG,2017-01-13,104,41.0,5.7
5208,Fist Fight,R,2017-02-17,91,37.0,5.6
5209,How to Be a Latin Lover,PG-13,2017-04-28,115,54.0,6.0
5210,Kidnap,R,2017-08-04,95,44.0,5.9
5211,Underworld: Blood Wars,R,2017-01-06,91,23.0,5.8
5212,The Mountain Between Us,PG-13,2017-10-06,112,48.0,6.4
5214,"I, Tonya",R,2018-01-19,119,77.0,7.5
5215,Hostiles,R,2018-01-26,134,65.0,7.2
5216,Molly's Game,R,2018-01-05,140,71.0,7.4
5217,The Nut Job 2: Nutty by Nature,PG,2017-08-11,91,36.0,5.5
5218,Rings,PG-13,2017-02-03,102,25.0,4.5
5219,Logan Lucky,PG-13,2017-08-18,118,78.0,7.0
5220,Home Again,PG-13,2017-09-08,97,41.0,5.8
5221,Resident Evil: The Final Chapter,R,2017-01-27,107,49.0,5.5
5222,The House,R,2017-06-30,88,30.0,5.6
5223,All the Money in the World,R,2017-12-25,132,72.0,6.8
5224,Gifted,PG-13,2017-04-12,101,60.0,7.6
5225,Downsizing,R,2017-12-22,135,63.0,5.7
5226,The Bye Bye Man,PG-13,2017-01-13,96,37.0,4.2
5227,Rough Night,R,2017-06-16,101,51.0,5.2
5228,My Little Pony: The Movie,PG,2017-10-06,99,39.0,6.1
5229,Ballerina,PG,2017-08-25,89,48.0,6.8
5230,Phantom Thread,R,2018-01-19,130,90.0,7.5
5232,Sleepless,R,2017-01-13,95,34.0,5.6
5233,Diary of a Wimpy Kid: The Long Haul,PG,2017-05-19,91,39.0,4.3
5234,The Circle,PG-13,2017-04-28,110,43.0,5.4
5235,CHIPS,R,2017-03-24,100,28.0,6.0
5236,Only the Brave,PG-13,2017-10-20,134,72.0,7.6
5237,Call Me by Your Name,R,2018-01-19,132,93.0,7.9
5238,Mother!,R,2017-09-15,121,75.0,6.6
5239,Father Figures,R,2017-12-22,113,22.0,5.5
5240,The Zookeeper's Wife,PG-13,2017-04-07,127,57.0,7.0
5241,The Glass Castle,PG-13,2017-08-11,127,56.0,7.1
5243,Detroit,R,2017-08-04,143,77.0,7.3
5244,The Case for Christ,PG,2017-04-07,112,50.0,6.3
5245,Wish Upon,PG-13,2017-07-14,90,32.0,5.0
5246,It Comes at Night,R,2017-06-09,91,78.0,6.2
5248,Megan Leavey,PG-13,2017-06-09,116,66.0,7.1
5249,The Founder,PG-13,2017-01-20,115,66.0,7.2
5250,Battle of the Sexes,PG-13,2017-09-29,121,73.0,6.7
5251,Before I Fall,PG-13,2017-03-03,98,58.0,6.5
5252,"Roman J. Israel, Esq.",PG-13,2017-11-22,122,58.0,6.5
5254,The Beguiled,R,2017-06-30,93,77.0,6.3
5255,The Belko Experiment,R,2017-03-17,89,44.0,6.1
5256,Marshall,PG-13,2017-10-13,118,66.0,7.3
5257,Thank You for Your Service,R,2017-10-27,109,68.0,6.6
5258,Rock Dog,PG,2017-02-24,90,48.0,6.0
5259,The Lost City of Z,PG-13,2017-04-21,141,78.0,6.6
5260,The Promise,PG-13,2017-04-21,133,49.0,6.0
5261,A Cure for Wellness,R,2017-02-17,146,47.0,6.4
5262,The Space Between Us,PG-13,2017-02-03,120,33.0,6.4
5264,Gold,R,2017-01-27,120,49.0,6.7
5265,I Am Not Your Negro,PG-13,2017-02-17,93,95.0,7.9
5266,Beatriz at Dinner,R,2017-06-09,82,68.0,6.0
5267,Birth of the Dragon,PG-13,2017-08-25,95,35.0,5.6
5268,Loving Vincent,PG-13,2017-09-22,94,62.0,7.8
5269,The Snowman,R,2017-10-20,119,23.0,5.1
5270,Same Kind of Different as Me,PG-13,2017-10-20,119,47.0,6.6
5271,Lowriders,PG-13,2017-04-28,98,57.0,5.7
5272,Maudie,PG-13,2017-08-04,115,65.0,7.6
5273,Just Getting Started,PG-13,2017-12-08,91,21.0,4.5
5274,The Florida Project,R,2017-11-10,111,92.0,7.6
5275,All Saints,PG,2017-08-25,108,63.0,6.1
5276,Suburbicon,R,2017-10-27,105,42.0,5.7
5277,The Man Who Invented Christmas,PG,2017-11-22,104,60.0,7.0
5280,The Book of Henry,PG-13,2017-06-23,105,31.0,6.6
5281,Stronger,R,2017-09-29,119,76.0,6.9
5282,The Hero,R,2017-06-09,96,61.0,6.5
5283,Sleight,R,2017-04-28,89,62.0,5.9
5284,A United Kingdom,PG-13,2017-02-10,111,65.0,6.9
5285,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,R,2017-03-09,118,75.0,6.1
5286,Friend Request,R,2017-09-22,92,31.0,5.3
5287,A Monster Calls,PG-13,2017-01-06,108,76.0,7.5
5288,Table 19,PG-13,2017-03-03,87,40.0,5.8
5289,Their Finest,R,2017-04-07,117,76.0,6.8
5290,Phoenix Forgotten,PG-13,2017-04-21,87,33.0,5.3
5291,An Inconvenient Sequel: Truth to Power,PG,2017-08-04,98,68.0,6.4
5293,Colossal,R,2017-04-21,109,70.0,6.2
5294,Ingrid Goes West,R,2017-08-25,98,71.0,6.6
5296,My Cousin Rachel,PG-13,2017-06-09,106,63.0,6.0
5301,LBJ,R,2017-11-03,98,54.0,6.5
5302,Tulip Fever,R,2017-09-01,105,38.0,6.2
5303,Forushande,PG-13,2016-08-31,124,85.0,7.7
5304,T2 Trainspotting,R,2017-03-31,117,67.0,7.2
5307,The Killing of a Sacred Deer,R,2017-11-03,121,73.0,7.0
5308,Collide,PG-13,2017-02-24,99,33.0,5.7
5310,The Lovers,R,2017-05-05,97,76.0,6.1
5312,Brad's Status,R,2017-09-15,102,71.0,6.5
5313,Good Time,R,2017-08-25,102,80.0,7.4
5315,Todos queremos a alguien,PG-13,2017-02-17,102,74.0,6.5
5316,Fang hua,Not Rated,2017-12-15,135,69.0,7.1
5317,A Quiet Passion,PG-13,2017-04-07,125,77.0,6.5
5318,The Wall,R,2017-05-18,88,57.0,6.2
5320,The Last Word,R,2017-03-03,108,40.0,6.6
5321,Goodbye Christopher Robin,PG,2017-09-29,107,54.0,7.1
5322,Jane,PG,2017-11-24,90,87.0,7.8
5323,Menashe,PG,2017-07-28,82,81.0,6.5
5325,The Comedian,R,2017-02-03,120,40.0,5.7
5327,The Little Hours,R,2017-06-30,90,69.0,5.8
5328,A Ghost Story,R,2017-07-27,92,84.0,6.9
5329,Professor Marston and the Wonder Women,R,2017-10-13,108,68.0,7.1
5331,Taeksi woonjunsa,Not Rated,2017-08-11,137,69.0,7.9
5335,Laavor et hakir,PG,2016-10-27,110,72.0,6.5
5336,Wonder Wheel,PG-13,2017-12-15,101,45.0,6.2
5337,My Friend Dahmer,R,2018-03-02,107,68.0,6.2
5338,The Dinner,R,2017-05-18,120,57.0,4.5
5339,Personal Shopper,R,2017-03-10,105,77.0,6.1
5341,Churchill,PG,2017-06-02,105,44.0,6.1
5342,The Sense of an Ending,PG-13,2017-03-10,108,61.0,6.4
5347,Lady Macbeth,R,2017-07-14,89,76.0,6.8
5349,Gunhamdo,Not Rated,2017-07-26,132,60.0,7.1
5350,Wonderstruck,PG,2017-10-20,116,71.0,6.2
5351,Columbus,Not Rated,2017-08-04,100,89.0,7.2
5354,Last Flag Flying,R,2017-11-03,125,65.0,6.9
5356,Visages villages,PG,2017-06-28,94,94.0,7.9
5359,La tortue rouge,PG,2017-01-20,80,86.0,7.5
5360,Frantz,PG-13,2017-03-15,113,73.0,7.5
5363,Patti Cake$,R,2017-08-18,109,67.0,6.8
5369,Paris pieds nus,Not Rated,2017-03-08,83,74.0,6.3
5371,The Only Living Boy in New York,R,2017-07-27,89,33.0,6.4
5372,Sage femme,Unrated,2017-07-21,117,66.0,6.7
5374,Novitiate,R,2017-01-20,123,73.0,6.7
5375,Tommy's Honour,PG,2017-04-14,112,56.0,6.4
5376,Bitter Harvest,R,2017-02-24,103,34.0,6.0
5377,Dolores,Not Rated,2017-01-20,95,81.0,7.1
5380,Brigsby Bear,PG-13,2017-09-21,97,67.0,7.3
5383,Breathe,PG-13,2017-10-27,118,51.0,7.2
5385,Beach Rats,R,2017-11-22,98,78.0,6.4
5389,Song to Song,R,2017-03-17,129,54.0,5.7
5390,Under sandet,R,2015-12-03,100,75.0,7.8
5393,Tom of Finland,Not Rated,2017-02-24,117,56.0,6.8
5394,Rebel in the Rye,PG-13,2017-09-15,106,46.0,6.7
5395,Gong fu yu jia,Not Rated,2017-01-28,107,50.0,5.2
5398,God's Own Country,Not Rated,2017-08-24,104,85.0,7.7
5401,Aus dem Nichts,R,2017-12-27,106,65.0,7.1
5405,The Breadwinner,PG-13,2017-11-17,94,78.0,7.7
5406,Ma vie de Courgette,PG-13,2017-02-24,70,85.0,7.8
5408,Happy End,R,2017-12-22,107,72.0,6.7
5410,Umi yori mo mada fukaku,Not Rated,2016-05-21,118,84.0,7.4
5412,Wakefield,R,2017-05-19,106,62.0,6.3
5413,"I, Daniel Blake",R,2017-06-09,100,78.0,7.9
5414,Cézanne et moi,R,2017-03-31,117,54.0,6.0
5416,Gook,Unrated,2018-01-19,94,69.0,7.0
5417,Band Aid,R,2017-06-09,91,67.0,6.6
5419,The Ottoman Lieutenant,R,2017-03-10,106,26.0,6.5
5420,Crown Heights,R,2017-08-18,94,64.0,6.6
5424,All I See Is You,R,2017-10-27,109,43.0,5.4
5426,Truman,TV-14,2017-04-07,108,81.0,7.3
5429,Risk,TV-MA,2017-05-12,86,72.0,6.3
5430,Spark: A Space Tail,PG,2017-05-04,91,22.0,4.5
5431,One Piece Film: Gold,TV-14,2017-01-10,120,43.0,7.3
5432,Toivon tuolla puolen,Not Rated,2017-02-03,100,84.0,7.2
5433,Whose Streets?,R,2017-08-11,102,79.0,5.5
5434,The Bad Batch,R,2017-06-23,118,62.0,5.3
5438,Bacalaureat,R,2016-05-20,128,84.0,7.3
5442,David Lynch: The Art Life,Not Rated,2017-04-20,88,75.0,7.2
5445,The Journey,PG-13,2017-06-16,94,53.0,6.7
5447,Manifesto,Not Rated,2017-11-23,95,72.0,6.6
5450,Elser,R,2017-06-30,114,58.0,7.0
5451,The Void,Not Rated,2017-04-07,90,62.0,5.9
5452,La fille inconnue,Unrated,2017-08-25,113,65.0,6.5
5453,Mugen no jûnin,R,2017-11-03,140,72.0,6.8
5456,Thelma,Not Rated,2017-09-15,116,74.0,7.0
5461,Moka,Not Rated,2016-08-17,89,69.0,6.2
5465,120 battements par minute,Not Rated,2017-10-20,143,84.0,7.4
5471,Ma Loute,Unrated,2016-05-13,122,66.0,6.1
5473,La pazza gioia,Not Rated,2016-05-17,116,74.0,7.2
5474,Walking Out,PG-13,2017-10-06,95,79.0,5.8
5475,Córki dancingu,Not Rated,2015-12-25,92,72.0,6.3
5476,Aida's Secrets,Not Rated,2017-10-20,90,80.0,6.9
5485,John Wick: Chapter 2,R,2017-02-10,122,75.0,7.5
5487,The Nile Hilton Incident,Unrated,2017-07-05,111,70.0,6.8
5492,Te Ata,PG,2017-10-13,105,51.0,6.9
5493,Buster's Mal Heart,Unrated,2017-05-23,96,63.0,6.2
5495,My Entire High School Sinking Into the Sea,PG-13,2016-09-23,75,72.0,6.1
5496,Alive and Kicking,Not Rated,2017-04-07,88,77.0,6.8
5499,Ucitelka,Unrated,2016-07-21,102,77.0,7.3
5500,The Tiger Hunter,Not Rated,2017-09-22,94,66.0,6.0
5501,Tragedy Girls,R,2017-10-20,98,58.0,6.0
5502,Donald Cried,Not Rated,2016-03-12,85,72.0,6.6
5504,Manolo: The Boy Who Made Shoes for Lizards,Not Rated,2017-09-15,89,52.0,6.4
5510,Le fidèle,R,2018-05-04,130,50.0,6.3
5511,Voyage à travers le cinéma français,Not Rated,2016-10-12,201,87.0,7.7
5513,O Ornitólogo,Unrated,2016-10-20,117,85.0,6.3
5515,Mal de pierres,R,2017-07-28,120,40.0,6.7
5516,Person to Person,Not Rated,2017-07-28,84,53.0,5.7
5519,Saving Banksy,Unrated,2017-01-13,80,73.0,6.8
5521,So B. It,PG-13,2017-10-06,98,46.0,6.7
5523,Demain,G,2017-04-14,118,71.0,8.0
5525,Hermia & Helena,Not Rated,2017-08-03,87,79.0,6.0
5526,Woodshock,R,2017-09-22,100,39.0,4.3
5530,"Psiconautas, los niños olvidados",TV-14,2017-05-24,76,76.0,7.3
5531,Kollektivet,Not Rated,2017-05-19,111,60.0,6.4
5533,Une vie,Not Rated,2016-11-16,119,74.0,6.4
5535,In Loco Parentis,PG-13,2017-09-08,99,73.0,7.3
5539,Sophie and the Rising Sun,R,2016-01-22,105,55.0,6.6
5541,Love,TV-MA,2015-10-30,135,51.0,6.1
5542,Alone in Berlin,R,2017-01-13,103,52.0,6.5
5543,Super Dark Times,Not Rated,2017-09-29,103,75.0,6.6
5544,Brimstone,R,2017-01-12,148,45.0,7.1
5545,Sidemen: Long Road to Glory,PG,2017-08-18,77,70.0,7.1
5548,XX,R,2017-02-17,80,64.0,4.6
5552,Inxeba,Unrated,2017-04-19,88,80.0,6.7
5555,Lemon,Not Rated,2017-08-18,83,59.0,4.7
5558,Berlin Syndrome,R,2017-05-26,116,70.0,6.3
5560,Aknyeo,Not Rated,2017-06-08,124,64.0,6.7
5563,La región salvaje,Not Rated,2017-07-21,98,72.0,6.1
5567,Naples '44,Not Rated,2017-11-29,80,51.0,6.8
5570,For Ahkeem,Not Rated,2017-10-13,90,75.0,6.7
5573,My Scientology Movie,Not Rated,2017-03-10,99,62.0,6.7
5576,The Transfiguration,Not Rated,2017-04-21,97,65.0,6.1
5580,Whisky Galore,TV-14,2017-05-12,98,42.0,5.8
5585,Wszystkie nieprzespane noce,R,2017-04-07,100,70.0,6.6
5586,Better Watch Out,R,2017-11-09,89,67.0,6.5
5588,Carrie Pilby,Not Rated,2017-04-04,98,52.0,6.7
5594,Burden,R,2020-06-09,117,57.0,6.6
5595,Eshtebak,Not Rated,2016-07-27,97,78.0,7.5
5599,Fuchi ni tatsu,Not Rated,2017-06-16,120,84.0,6.9
5600,Food Evolution,TV-PG,2017-06-23,92,72.0,7.0
5602,Black Panther,PG-13,2018-02-16,134,88.0,7.3
5603,Avengers: Infinity War,PG-13,2018-04-27,149,68.0,8.4
5604,Incredibles 2,PG,2018-06-15,118,80.0,7.6
5605,Jurassic World: Fallen Kingdom,PG-13,2018-06-22,128,51.0,6.2
5606,Aquaman,PG-13,2018-12-21,143,55.0,6.9
5607,Deadpool 2,R,2018-05-18,119,66.0,7.7
5609,Mission: Impossible - Fallout,PG-13,2018-07-27,147,86.0,7.7
5610,Ant-Man and the Wasp,PG-13,2018-07-06,118,70.0,7.0
5611,Bohemian Rhapsody,PG-13,2018-11-02,134,49.0,7.9
5612,A Star Is Born,R,2018-10-05,136,88.0,7.6
5613,Solo: A Star Wars Story,PG-13,2018-05-25,135,62.0,6.9
5614,Venom,PG-13,2018-10-05,112,35.0,6.7
5615,Ralph Breaks the Internet,PG,2018-11-21,112,71.0,7.0
5616,A Quiet Place,PG-13,2018-04-06,90,82.0,7.5
5617,Crazy Rich Asians,PG-13,2018-08-15,120,74.0,6.9
5618,Mary Poppins Returns,PG,2018-12-19,130,66.0,6.7
5619,Hotel Transylvania 3: Summer Vacation,PG,2018-07-13,97,54.0,6.3
5620,Fantastic Beasts: The Crimes of Grindelwald,PG-13,2018-11-16,134,52.0,6.5
5622,The Meg,PG-13,2018-08-10,113,46.0,5.6
5624,Ready Player One,PG-13,2018-03-29,140,64.0,7.4
5625,Bumblebee,PG-13,2018-12-21,114,66.0,6.7
5626,The Nun,R,2018-09-07,96,46.0,5.3
5627,Creed II,PG-13,2018-11-21,130,66.0,7.1
5628,Peter Rabbit,PG,2018-02-09,95,51.0,6.6
5629,The Mule,R,2018-12-14,116,58.0,7.0
5630,The Equalizer 2,R,2018-07-20,121,50.0,6.7
5631,Rampage,PG-13,2018-04-13,107,45.0,6.1
5632,A Wrinkle in Time,PG,2018-03-09,109,53.0,4.2
5633,Fifty Shades Freed,R,2018-02-09,105,31.0,4.5
5634,Christopher Robin,PG,2018-08-03,104,60.0,7.3
5635,Green Book,PG-13,2018-11-16,130,69.0,8.2
5636,I Can Only Imagine,PG,2018-03-16,110,30.0,7.4
5637,Smallfoot,PG,2018-09-28,96,60.0,6.6
5638,Night School,PG-13,2018-09-28,111,43.0,5.6
5639,The First Purge,R,2018-07-04,97,54.0,5.2
5640,Game Night,R,2018-02-23,100,66.0,6.9
5641,Book Club,PG-13,2018-05-18,104,53.0,6.1
5642,The House with a Clock in Its Walls,PG,2018-09-21,105,57.0,6.1
5643,Skyscraper,PG-13,2018-07-13,102,51.0,5.8
5644,Insidious: The Last Key,PG-13,2018-01-05,103,49.0,5.7
5645,Instant Family,PG-13,2018-11-16,118,57.0,7.3
5646,Blockers,R,2018-04-06,102,69.0,6.2
5647,Pacific Rim: Uprising,PG-13,2018-03-23,111,44.0,5.6
5648,Tomb Raider,PG-13,2018-03-16,119,48.0,6.3
5649,Maze Runner: The Death Cure,PG-13,2018-01-26,143,50.0,6.3
5651,Tag,R,2018-06-15,100,56.0,6.5
5652,A Simple Favor,R,2018-09-14,117,67.0,6.8
5653,Life of the Party,PG-13,2018-05-11,105,46.0,5.6
5654,The Predator,R,2018-09-14,107,48.0,5.3
5656,Sicario: Day of the Soldado,R,2018-06-29,122,61.0,7.1
5657,BlacKkKlansman,R,2018-08-10,135,83.0,7.5
5658,I Feel Pretty,PG-13,2018-04-20,110,48.0,5.6
5659,Vice,R,2018-12-25,132,61.0,7.2
5660,Red Sparrow,R,2018-03-02,140,53.0,6.6
